time_ns,transaction,phase,location,vc,detail
1512463.0,temporal_tracking:dma_write,REQ_ROUTER,tile15->tile16,1,plane=0; flits=512
1512993.0,temporal_tracking:dma_write,REQ_ROUTER,tile16->tile10,1,plane=0; flits=512
1513521.0,temporal_tracking:dma_write,END_REQ,tile10,,DMA_WRITE
1513789.0,temporal_tracking:dma_write,BEGIN_RESP,tile10,,DMA_WRITE
1513791.0,temporal_tracking:dma_write,RESP_ROUTER,tile10->tile9,1,plane=0; flits=1
1513795.0,temporal_tracking:dma_write,RESP_ROUTER,tile9->tile8,1,plane=0; flits=1
1513799.0,temporal_tracking:dma_write,RESP_ROUTER,tile8->tile7,1,plane=0; flits=1
1513803.0,temporal_tracking:dma_write,RESP_ROUTER,tile7->tile6,3,plane=1; flits=1
1513807.0,temporal_tracking:dma_write,RESP_ROUTER,tile6->tile12,2,plane=2; flits=1
1513808.5,temporal_tracking:dma_write,END_RESP,tile12,,DMA_WRITE
1513808.5,temporal_tracking:irq_raise,BEGIN_REQ,tile12,,IRQ_RAISE
1513811.0,temporal_tracking:irq_raise,REQ_ROUTER,tile12->tile6,1,plane=1; flits=1
1513815.0,temporal_tracking:irq_raise,REQ_ROUTER,tile6->tile0,1,plane=1; flits=1
1513816.5,temporal_tracking:irq_raise,END_REQ,tile0,,IRQ_RAISE
1513820.5,temporal_tracking:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
1513823.0,temporal_tracking:irq_raise,RESP_ROUTER,tile0->tile6,3,plane=0; flits=1
1513827.0,temporal_tracking:irq_raise,RESP_ROUTER,tile6->tile12,3,plane=2; flits=1
1513828.5,temporal_tracking:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
1513828.5,temporal_tracking:irq_raise,END_RESP,tile12,,IRQ_RAISE
1513831.0,temporal_tracking:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
1513831.0,temporal_tracking:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
1513831.0,temporal_tracking:irq_deliver,REQ_LOCAL,tile0,,16 B
1513833.0,hazard_alert:mmio,BEGIN_REQ,tile0,,MMIO_PROGRAM
1513833.0,temporal_tracking:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
