time_ns,transaction,phase,location,vc,detail
5773815.0,hazard_decision:dma_read,REQ_ROUTER,tile19->tile25,2,plane=0; flits=2
5773817.5,hazard_decision:dma_read,END_REQ,tile25,,DMA_READ
5776549.5,hazard_decision:dma_read,BEGIN_RESP,tile25,,DMA_READ
5776551.0,hazard_decision:dma_read,RESP_ROUTER,tile25->tile26,2,plane=1; flits=1024
5777609.0,hazard_decision:dma_read,RESP_ROUTER,tile26->tile27,0,plane=1; flits=1024
5778667.0,hazard_decision:dma_read,RESP_ROUTER,tile27->tile28,2,plane=0; flits=1024
5779725.0,hazard_decision:dma_read,RESP_ROUTER,tile28->tile29,0,plane=0; flits=1024
5780783.0,hazard_decision:dma_read,RESP_ROUTER,tile29->tile23,0,plane=0; flits=1024
5781839.0,hazard_decision:dma_read,END_RESP,tile23,,DMA_READ
5838657.181818182,hazard_decision:iommu_write,BEGIN_REQ,tile23,,IOMMU_TRANSLATE
5838659.0,hazard_decision:iommu_write,REQ_ROUTER,tile23->tile22,0,plane=1; flits=2
5838663.0,hazard_decision:iommu_write,REQ_ROUTER,tile22->tile21,0,plane=1; flits=2
5838667.0,hazard_decision:iommu_write,REQ_ROUTER,tile21->tile20,0,plane=3; flits=2
5838671.0,hazard_decision:iommu_write,REQ_ROUTER,tile20->tile19,0,plane=3; flits=2
5838675.0,hazard_decision:iommu_write,REQ_ROUTER,tile19->tile13,0,plane=3; flits=2
5838679.0,hazard_decision:iommu_write,REQ_ROUTER,tile13->tile7,2,plane=4; flits=2
5838681.5,hazard_decision:iommu_write,END_REQ,tile7,,IOMMU_TRANSLATE
5838690.5,hazard_decision:iommu_write,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
5838693.0,hazard_decision:iommu_write,RESP_ROUTER,tile7->tile8,2,plane=4; flits=1
5838697.0,hazard_decision:iommu_write,RESP_ROUTER,tile8->tile9,2,plane=3; flits=1
5838699.5,side_detect:iommu_read,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
5838701.0,hazard_decision:iommu_write,RESP_ROUTER,tile9->tile10,0,plane=1; flits=1
5838701.0,side_detect:iommu_read,RESP_ROUTER,tile7->tile8,0,plane=5; flits=1
5838705.0,hazard_decision:iommu_write,RESP_ROUTER,tile10->tile11,2,plane=0; flits=1
5838705.0,side_detect:iommu_read,RESP_ROUTER,tile8->tile2,0,plane=0; flits=1
5838706.5,side_detect:dma_read,BEGIN_REQ,tile2,,DMA_READ
5838706.5,side_detect:iommu_read,END_RESP,tile2,,IOMMU_TRANSLATE
5838709.0,hazard_decision:iommu_write,RESP_ROUTER,tile11->tile17,3,plane=0; flits=1
5838709.0,side_detect:dma_read,REQ_ROUTER,tile2->tile1,2,plane=2; flits=2
5838713.0,hazard_decision:iommu_write,RESP_ROUTER,tile17->tile23,3,plane=0; flits=1
5838713.0,side_detect:dma_read,REQ_ROUTER,tile1->tile7,3,plane=2; flits=2
5838714.5,hazard_decision:coherence,BEGIN_REQ,tile23,,COHERENCE_PROBE
5838714.5,hazard_decision:iommu_write,END_RESP,tile23,,IOMMU_TRANSLATE
5838717.0,hazard_decision:coherence,REQ_ROUTER,tile23->tile22,1,plane=1; flits=2
5838717.0,side_detect:dma_read,REQ_ROUTER,tile7->tile13,2,plane=0; flits=2
5838719.5,side_detect:dma_read,END_REQ,tile13,,DMA_READ
5838721.0,hazard_decision:coherence,REQ_ROUTER,tile22->tile21,1,plane=1; flits=2
5838725.0,hazard_decision:coherence,REQ_ROUTER,tile21->tile20,1,plane=3; flits=2
5838729.0,hazard_decision:coherence,REQ_ROUTER,tile20->tile19,1,plane=3; flits=2
5838733.0,hazard_decision:coherence,REQ_ROUTER,tile19->tile13,1,plane=3; flits=2
5838737.0,hazard_decision:coherence,REQ_ROUTER,tile13->tile7,3,plane=4; flits=2
5838739.5,hazard_decision:coherence,END_REQ,tile7,,COHERENCE_PROBE
5838786.5,hazard_decision:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
5838789.0,hazard_decision:coherence,RESP_ROUTER,tile7->tile8,3,plane=4; flits=1
5838793.0,hazard_decision:coherence,RESP_ROUTER,tile8->tile9,3,plane=3; flits=1
5838797.0,hazard_decision:coherence,RESP_ROUTER,tile9->tile10,1,plane=1; flits=1
5838801.0,hazard_decision:coherence,RESP_ROUTER,tile10->tile11,3,plane=0; flits=1
5838805.0,hazard_decision:coherence,RESP_ROUTER,tile11->tile17,0,plane=1; flits=1
5838809.0,hazard_decision:coherence,RESP_ROUTER,tile17->tile23,0,plane=1; flits=1
5838810.5,hazard_decision:coherence,END_RESP,tile23,,COHERENCE_PROBE
5838810.5,hazard_decision:dma_write,BEGIN_REQ,tile23,,DMA_WRITE
5838813.0,hazard_decision:dma_write,REQ_ROUTER,tile23->tile22,2,plane=1; flits=64
5838881.0,hazard_decision:dma_write,REQ_ROUTER,tile22->tile21,2,plane=1; flits=64
5838949.0,hazard_decision:dma_write,REQ_ROUTER,tile21->tile20,2,plane=3; flits=64
5839017.0,hazard_decision:dma_write,REQ_ROUTER,tile20->tile19,2,plane=3; flits=64
5839085.0,hazard_decision:dma_write,REQ_ROUTER,tile19->tile25,3,plane=0; flits=64
5839151.0,hazard_decision:dma_write,END_REQ,tile25,,DMA_WRITE
5839443.0,hazard_decision:dma_write,BEGIN_RESP,tile25,,DMA_WRITE
5839445.0,hazard_decision:dma_write,RESP_ROUTER,tile25->tile26,3,plane=1; flits=1
5839449.0,hazard_decision:dma_write,RESP_ROUTER,tile26->tile27,1,plane=1; flits=1
5839453.0,hazard_decision:dma_write,RESP_ROUTER,tile27->tile28,3,plane=0; flits=1
5839457.0,hazard_decision:dma_write,RESP_ROUTER,tile28->tile29,1,plane=0; flits=1
5839461.0,hazard_decision:dma_write,RESP_ROUTER,tile29->tile23,1,plane=0; flits=1
5839462.5,hazard_decision:dma_write,END_RESP,tile23,,DMA_WRITE
5839462.5,hazard_decision:irq_raise,BEGIN_REQ,tile23,,IRQ_RAISE
5839465.0,hazard_decision:irq_raise,REQ_ROUTER,tile23->tile22,3,plane=1; flits=1
5839469.0,hazard_decision:irq_raise,REQ_ROUTER,tile22->tile21,3,plane=1; flits=1
5839473.0,hazard_decision:irq_raise,REQ_ROUTER,tile21->tile20,3,plane=3; flits=1
5839477.0,hazard_decision:irq_raise,REQ_ROUTER,tile20->tile19,3,plane=3; flits=1
5839481.0,hazard_decision:irq_raise,REQ_ROUTER,tile19->tile18,3,plane=0; flits=1
5839485.0,hazard_decision:irq_raise,REQ_ROUTER,tile18->tile12,3,plane=1; flits=1
5839489.0,hazard_decision:irq_raise,REQ_ROUTER,tile12->tile6,1,plane=2; flits=1
5839493.0,hazard_decision:irq_raise,REQ_ROUTER,tile6->tile0,1,plane=2; flits=1
5839494.5,hazard_decision:irq_raise,END_REQ,tile0,,IRQ_RAISE
5839498.5,hazard_decision:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
5839501.0,hazard_decision:irq_raise,RESP_ROUTER,tile0->tile1,3,plane=2; flits=1
5839505.0,hazard_decision:irq_raise,RESP_ROUTER,tile1->tile2,1,plane=2; flits=1
5839509.0,hazard_decision:irq_raise,RESP_ROUTER,tile2->tile3,3,plane=1; flits=1
5839513.0,hazard_decision:irq_raise,RESP_ROUTER,tile3->tile4,3,plane=0; flits=1
5839517.0,hazard_decision:irq_raise,RESP_ROUTER,tile4->tile5,1,plane=0; flits=1
5839521.0,hazard_decision:irq_raise,RESP_ROUTER,tile5->tile11,1,plane=0; flits=1
5839525.0,hazard_decision:irq_raise,RESP_ROUTER,tile11->tile17,1,plane=1; flits=1
5839529.0,hazard_decision:irq_raise,RESP_ROUTER,tile17->tile23,1,plane=1; flits=1
5839530.5,hazard_decision:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
5839530.5,hazard_decision:irq_raise,END_RESP,tile23,,IRQ_RAISE
5839533.0,hazard_decision:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
5839533.0,hazard_decision:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
5839533.0,hazard_decision:irq_deliver,REQ_LOCAL,tile0,,16 B
5839535.0,hazard_decision:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
5839535.0,hazard_decision:irq_deliver,RESP_LOCAL,tile0,,16 B
5853122.5,side_detect:dma_read,BEGIN_RESP,tile13,,DMA_READ
5853125.0,side_detect:dma_read,RESP_ROUTER,tile13->tile14,2,plane=0; flits=57600
5912527.0,side_detect:dma_read,RESP_ROUTER,tile14->tile8,0,plane=0; flits=57600
5971929.0,side_detect:dma_read,RESP_ROUTER,tile8->tile2,1,plane=0; flits=57600
6031329.0,side_detect:dma_read,END_RESP,tile2,,DMA_READ
6226641.5,side_detect:iommu_write,BEGIN_REQ,tile2,,IOMMU_TRANSLATE
6226643.0,side_detect:iommu_write,REQ_ROUTER,tile2->tile1,3,plane=2; flits=2
6226647.0,side_detect:iommu_write,REQ_ROUTER,tile1->tile7,0,plane=3; flits=2
6226649.5,side_detect:iommu_write,END_REQ,tile7,,IOMMU_TRANSLATE
6226658.5,side_detect:iommu_write,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
6226661.0,side_detect:iommu_write,RESP_ROUTER,tile7->tile8,1,plane=5; flits=1
6226665.0,side_detect:iommu_write,RESP_ROUTER,tile8->tile2,2,plane=0; flits=1
6226666.5,side_detect:dma_write,BEGIN_REQ,tile2,,DMA_WRITE
6226666.5,side_detect:iommu_write,END_RESP,tile2,,IOMMU_TRANSLATE
6226669.0,side_detect:dma_write,REQ_ROUTER,tile2->tile1,0,plane=3; flits=6144
6233007.0,side_detect:dma_write,REQ_ROUTER,tile1->tile7,1,plane=3; flits=6144
6239345.0,side_detect:dma_write,REQ_ROUTER,tile7->tile13,3,plane=0; flits=6144
6245681.0,side_detect:dma_write,END_REQ,tile13,,DMA_WRITE
6247220.0,side_detect:dma_write,BEGIN_RESP,tile13,,DMA_WRITE
6247221.0,side_detect:dma_write,RESP_ROUTER,tile13->tile14,3,plane=0; flits=1
6247225.0,side_detect:dma_write,RESP_ROUTER,tile14->tile8,1,plane=0; flits=1
6247229.0,side_detect:dma_write,RESP_ROUTER,tile8->tile2,3,plane=0; flits=1
6247230.5,side_detect:dma_write,END_RESP,tile2,,DMA_WRITE
6247230.5,side_detect:irq_raise,BEGIN_REQ,tile2,,IRQ_RAISE
6247233.0,side_detect:irq_raise,REQ_ROUTER,tile2->tile1,1,plane=3; flits=1
6247237.0,side_detect:irq_raise,REQ_ROUTER,tile1->tile0,1,plane=1; flits=1
6247238.5,side_detect:irq_raise,END_REQ,tile0,,IRQ_RAISE
6247242.5,side_detect:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
6247245.0,side_detect:irq_raise,RESP_ROUTER,tile0->tile1,1,plane=3; flits=1
6247249.0,side_detect:irq_raise,RESP_ROUTER,tile1->tile2,3,plane=2; flits=1
6247250.5,side_detect:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
6247250.5,side_detect:irq_raise,END_RESP,tile2,,IRQ_RAISE
6247253.0,side_detect:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
6247253.0,side_detect:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
6247253.0,side_detect:irq_deliver,REQ_LOCAL,tile0,,16 B
6247255.0,side_detect:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
6247255.0,side_detect:irq_deliver,RESP_LOCAL,tile0,,16 B
